timestamp,battery_id,chemistry,cycle_count,voltage_drop_V,current_draw_A,impedance_1Hz_ohm,impedance_10Hz_ohm,impedance_100Hz_ohm,phase_1Hz_deg,phase_10Hz_deg,temp_start_C,temp_end_C,internal_resistance_ohm,total_run_hours,voltage_per_current,temp_delta,charge_duration_h,energy_wh,is_charging,stability_status,remaining_cycles
2025-03-03 16:18:05.161720576,BATT_2172,Li-ion,292,0.456,4.353,1.73,0.215,0.211,28.3,26.8,29.3,21.2,0.719,296,0.105,-8.1,3.76,7.46,True,unstable,707
2025-03-04 01:03:51.677225744,BATT_2173,Li-ion,633,0.375,0.572,1.046,0.501,0.361,42.5,-47.8,27.2,28.7,0.636,638,0.656,1.5,2.08,0.45,True,unstable,350
2025-03-04 09:49:38.192730912,BATT_2174,LiFePO4,497,0.252,3.977,1.28,0.226,0.426,-51.1,86.9,25.0,37.6,0.644,516,0.063,12.6,4.66,4.67,True,unstable,490
2025-03-04 18:35:24.708236080,BATT_2175,Li-ion,582,0.204,3.561,1.269,0.498,0.013,66.4,-48.8,28.5,28.0,0.593,586,0.057,-0.5,1.9,1.38,True,stable,437
2025-03-05 03:21:11.223741248,BATT_2176,LiFePO4,881,0.053,3.539,1.698,0.141,0.097,78.2,7.9,23.4,39.8,0.645,883,0.015,16.4,1.79,0.34,True,unstable,104
2025-03-05 12:06:57.739246416,BATT_2177,NMC 811,474,0.178,1.272,0.298,0.952,0.42,-43.6,34.0,23.4,34.5,0.557,475,0.14,11.1,0.67,0.15,False,stable,514
2025-03-05 20:52:44.254751584,BATT_2178,Li-ion,469,0.348,0.953,1.754,0.525,0.202,-55.1,-74.1,28.3,21.8,0.827,485,0.365,-6.5,2.23,0.74,True,unstable,521
2025-03-06 05:38:30.770256752,BATT_2179,LiFePO4,286,0.367,4.487,0.382,0.661,0.215,18.0,70.4,20.5,38.2,0.419,286,0.082,17.7,2.85,4.69,True,stable,694
2025-03-06 14:24:17.285761920,BATT_2180,LiFePO4,550,0.415,4.336,0.262,0.108,0.161,72.0,33.4,29.2,22.0,0.177,567,0.096,-7.2,1.7,3.06,True,stable,455
2025-03-06 23:10:03.801267088,BATT_2181,NMC 811,553,0.242,3.408,1.953,0.064,0.091,15.1,21.9,23.5,39.8,0.703,554,0.071,16.3,3.08,2.54,True,unstable,466
2025-03-07 07:55:50.316772256,BATT_2182,NMC 811,350,0.406,4.139,1.252,0.326,0.086,-58.1,-9.8,27.5,30.3,0.555,364,0.098,2.8,0.82,1.38,False,stable,662
2025-03-07 16:41:36.832277432,BATT_2183,LiFePO4,144,0.445,3.814,1.794,0.508,0.195,42.8,-51.6,25.0,38.4,0.832,153,0.117,13.4,4.79,8.13,True,unstable,844
2025-03-08 01:27:23.347782600,BATT_2184,Li-ion,346,0.085,1.13,0.8,0.206,0.307,1.9,81.1,28.7,22.0,0.438,361,0.075,-6.7,4.71,0.45,True,stable,663
2025-03-08 10:13:09.863287768,BATT_2185,NMC 811,942,0.08,2.178,0.956,0.084,0.412,-57.6,83.1,23.4,35.5,0.484,957,0.037,12.1,2.59,0.45,True,stable,53
2025-03-08 18:58:56.378792936,BATT_2186,Li-ion,318,0.471,1.665,0.241,0.716,0.024,-29.2,45.0,26.0,31.3,0.327,333,0.283,5.3,4.54,3.56,True,stable,647
2025-03-09 03:44:42.894298104,BATT_2187,LiFePO4,622,0.167,0.955,1.857,0.13,0.011,-71.9,73.7,26.6,21.0,0.666,633,0.175,-5.6,3.63,0.58,True,unstable,357
2025-03-09 12:30:29.409803272,BATT_2188,NMC 811,421,0.272,1.599,0.787,0.371,0.462,-65.8,37.5,23.9,38.5,0.54,421,0.17,14.6,1.29,0.56,True,stable,598
2025-03-09 21:16:15.925308440,BATT_2189,LiFePO4,159,0.059,0.904,1.747,0.062,0.027,24.1,-27.1,26.7,36.2,0.612,173,0.065,9.5,1.76,0.09,True,unstable,835
2025-03-10 06:02:02.440813608,BATT_2190,LiFePO4,303,0.202,2.633,1.8,0.071,0.363,11.6,-11.3,20.1,26.3,0.745,322,0.077,6.2,4.22,2.24,True,unstable,677
2025-03-10 14:47:48.956318776,BATT_2191,NMC 811,412,0.26,0.753,0.354,0.065,0.036,-25.1,-67.4,26.1,21.1,0.152,426,0.345,-5.0,2.19,0.43,True,stable,599
2025-03-10 23:33:35.471823944,BATT_2192,LiFePO4,931,0.22,3.996,0.955,0.5,0.373,24.3,29.2,27.4,20.3,0.609,934,0.055,-7.1,2.91,2.56,True,unstable,83
2025-03-11 08:19:21.987329112,BATT_2193,Li-ion,699,0.073,4.573,0.654,0.409,0.024,34.4,-76.0,24.5,34.2,0.362,716,0.016,9.7,0.96,0.32,False,stable,324
2025-03-11 17:05:08.502834280,BATT_2194,NMC 811,862,0.36,0.549,0.497,0.072,0.335,26.6,-71.2,20.6,26.7,0.301,866,0.656,6.1,2.13,0.42,True,stable,107
2025-03-12 01:50:55.018339448,BATT_2195,NMC 811,123,0.388,4.471,0.986,0.287,0.035,87.9,35.7,20.8,32.5,0.436,127,0.087,11.7,3.97,6.89,True,stable,853
2025-03-12 10:36:41.533844616,BATT_2196,LiFePO4,964,0.477,2.177,1.663,0.188,0.463,50.6,-80.1,22.2,33.3,0.771,974,0.219,11.1,4.97,5.16,True,unstable,8
2025-03-12 19:22:28.049349784,BATT_2197,NMC 811,757,0.286,2.909,1.146,0.844,0.24,45.6,-71.6,23.1,30.7,0.743,774,0.098,7.6,1.0,0.83,False,unstable,276
2025-03-13 04:08:14.564854952,BATT_2198,NMC 811,459,0.068,2.262,0.632,0.566,0.17,-75.7,-5.7,20.3,20.9,0.456,470,0.03,0.6,1.02,0.16,True,stable,544
2025-03-13 12:54:01.080360120,BATT_2199,LiFePO4,120,0.107,3.644,0.508,0.582,0.31,7.7,-19.2,26.6,34.6,0.467,135,0.029,8.0,0.84,0.33,False,stable,866
2025-03-13 21:39:47.595865288,BATT_2200,LiFePO4,825,0.45,2.806,1.788,0.373,0.191,-25.0,-9.1,24.9,27.2,0.784,828,0.16,2.3,0.56,0.71,False,unstable,205
2025-03-14 06:25:34.111370456,BATT_2201,Li-ion,677,0.445,3.613,1.288,0.181,0.481,64.4,46.2,28.7,37.8,0.65,680,0.123,9.1,1.15,1.85,True,unstable,326
2025-03-14 15:11:20.626875624,BATT_2202,Li-ion,820,0.439,0.999,1.684,0.333,0.102,-72.8,29.0,24.8,27.7,0.706,830,0.439,2.9,2.99,1.31,True,unstable,144
2025-03-14 23:57:07.142380800,BATT_2203,Li-ion,587,0.154,2.629,1.528,0.731,0.129,-82.1,-4.0,27.7,22.6,0.796,598,0.059,-5.1,1.67,0.68,True,unstable,426
2025-03-15 08:42:53.657885968,BATT_2204,Li-ion,214,0.083,3.559,0.331,0.572,0.106,-36.0,-60.1,25.4,32.4,0.336,216,0.023,7.0,2.03,0.6,True,stable,785
2025-03-15 17:28:40.173391136,BATT_2205,Li-ion,154,0.122,1.532,1.106,0.595,0.27,-22.7,7.7,22.9,20.3,0.657,161,0.08,-2.6,4.23,0.79,True,unstable,826
2025-03-16 02:14:26.688896304,BATT_2206,LiFePO4,802,0.222,1.559,1.493,0.876,0.226,84.6,-86.5,27.5,20.3,0.865,812,0.142,-7.2,2.9,1.0,True,unstable,186
2025-03-16 11:00:13.204401472,BATT_2207,NMC 811,173,0.359,4.122,0.234,0.306,0.155,-75.9,41.7,20.1,29.1,0.232,180,0.087,9.0,2.98,4.41,True,stable,802
2025-03-16 19:45:59.719906640,BATT_2208,LiFePO4,398,0.355,2.163,0.32,0.367,0.112,65.5,53.4,22.0,39.8,0.266,401,0.164,17.8,3.82,2.93,True,stable,599
2025-03-17 04:31:46.235411808,BATT_2209,Li-ion,177,0.362,2.667,1.726,0.918,0.426,-74.0,-53.0,28.9,34.9,1.023,181,0.136,6.0,4.89,4.72,True,unstable,789
2025-03-17 13:17:32.750916976,BATT_2210,Li-ion,878,0.238,3.948,0.915,0.586,0.278,-49.9,-30.8,28.9,34.2,0.593,887,0.06,5.3,2.65,2.49,True,stable,150
2025-03-17 22:03:19.266422144,BATT_2211,NMC 811,700,0.186,3.149,1.644,0.781,0.396,-26.8,46.2,28.5,37.6,0.94,712,0.059,9.1,3.77,2.21,True,unstable,286
2025-03-18 06:49:05.781927312,BATT_2212,Li-ion,578,0.352,2.839,1.857,0.557,0.29,67.0,21.9,28.5,38.4,0.901,582,0.124,9.9,3.26,3.26,True,unstable,400
2025-03-18 15:34:52.297432480,BATT_2213,Li-ion,258,0.48,1.462,1.976,0.808,0.372,72.8,89.7,22.6,31.9,1.052,259,0.328,9.3,4.98,3.49,True,unstable,727
2025-03-19 00:20:38.812937648,BATT_2214,NMC 811,910,0.355,2.79,1.743,0.391,0.058,-38.7,86.2,27.5,36.1,0.731,911,0.127,8.6,0.56,0.55,False,unstable,89
2025-03-19 09:06:25.328442816,BATT_2215,LiFePO4,711,0.325,1.954,0.937,0.93,0.396,-43.8,-52.2,25.1,29.7,0.754,724,0.166,4.6,3.59,2.28,True,unstable,312
2025-03-19 17:52:11.843947984,BATT_2216,LiFePO4,605,0.281,3.552,0.597,0.375,0.182,-40.6,-13.0,26.4,37.9,0.385,620,0.079,11.5,3.43,3.42,True,stable,452
2025-03-20 02:37:58.359453152,BATT_2217,LiFePO4,444,0.405,4.267,0.316,0.864,0.175,-50.7,-48.3,22.2,26.2,0.452,450,0.095,4.0,1.28,2.21,True,stable,541
2025-03-20 11:23:44.874958320,BATT_2218,Li-ion,258,0.398,0.689,1.293,0.582,0.254,-45.0,-69.1,29.2,31.8,0.71,259,0.578,2.6,2.97,0.81,True,unstable,777
2025-03-20 20:09:31.390463488,BATT_2219,LiFePO4,186,0.304,3.108,1.768,0.807,0.437,26.6,-6.3,25.3,31.5,1.004,194,0.098,6.2,1.67,1.58,True,unstable,816
2025-03-21 04:55:17.905968656,BATT_2220,NMC 811,781,0.091,4.41,1.066,0.967,0.424,49.6,49.5,23.0,32.7,0.819,784,0.021,9.7,1.51,0.61,True,unstable,236
2025-03-21 13:41:04.421473824,BATT_2221,NMC 811,753,0.267,2.046,1.244,0.585,0.028,-33.5,-32.4,26.9,38.0,0.619,758,0.13,11.1,3.18,1.74,True,unstable,250
2025-03-21 22:26:50.936978992,BATT_2222,LiFePO4,661,0.362,3.908,1.166,0.317,0.291,-89.5,-88.2,26.8,34.6,0.591,670,0.093,7.8,2.78,3.93,True,stable,338
2025-03-22 07:12:37.452484160,BATT_2223,LiFePO4,372,0.065,2.727,1.374,0.405,0.107,81.9,-71.2,28.2,32.4,0.629,388,0.024,4.2,2.26,0.4,True,unstable,658
2025-03-22 15:58:23.967989336,BATT_2224,NMC 811,425,0.228,3.139,0.452,0.753,0.273,-59.6,-55.5,20.1,27.4,0.493,437,0.073,7.3,0.64,0.46,False,stable,608
2025-03-23 00:44:10.483494504,BATT_2225,LiFePO4,360,0.091,4.995,1.432,0.248,0.066,13.2,-18.4,29.3,24.5,0.582,375,0.018,-4.8,2.5,1.14,True,stable,634
2025-03-23 09:29:56.998999672,BATT_2226,LiFePO4,950,0.105,2.8,1.835,0.682,0.106,-77.1,-51.8,23.1,33.8,0.874,968,0.037,10.7,4.79,1.41,True,unstable,74
2025-03-23 18:15:43.514504840,BATT_2227,Li-ion,201,0.415,2.537,1.902,0.334,0.124,-53.0,-38.8,26.2,24.1,0.787,220,0.164,-2.1,4.65,4.9,True,unstable,764
2025-03-24 03:01:30.030010008,BATT_2228,LiFePO4,431,0.361,1.81,1.891,0.249,0.188,77.4,15.4,25.4,29.1,0.776,439,0.199,3.7,2.04,1.33,True,unstable,562
2025-03-24 11:47:16.545515176,BATT_2229,Li-ion,291,0.352,2.706,1.228,0.823,0.026,75.3,52.1,26.3,30.8,0.692,305,0.13,4.5,3.97,3.78,True,unstable,756
2025-03-24 20:33:03.061020344,BATT_2230,Li-ion,882,0.48,1.087,0.9,0.111,0.386,68.3,72.5,20.4,33.1,0.466,885,0.442,12.7,2.33,1.22,True,stable,116
2025-03-25 05:18:49.576525512,BATT_2231,NMC 811,411,0.327,1.332,0.874,0.64,0.264,-64.3,-64.7,27.0,24.9,0.593,429,0.245,-2.1,3.45,1.5,True,stable,574
2025-03-25 14:04:36.092030680,BATT_2232,LiFePO4,354,0.432,3.922,0.198,0.08,0.496,-54.9,-81.1,21.5,28.9,0.258,366,0.11,7.4,1.35,2.29,True,stable,644
2025-03-25 22:50:22.607535848,BATT_2233,Li-ion,199,0.22,1.534,0.746,0.384,0.162,16.0,-48.0,22.7,26.1,0.431,207,0.143,3.4,2.74,0.92,True,stable,819
2025-03-26 07:36:09.123041016,BATT_2234,Li-ion,569,0.127,1.873,1.264,0.282,0.382,-71.1,30.0,20.6,33.3,0.643,576,0.068,12.7,3.05,0.73,True,unstable,408
2025-03-26 16:21:55.638546184,BATT_2235,NMC 811,304,0.336,1.015,1.046,0.649,0.306,-34.5,-53.4,23.5,31.9,0.667,305,0.331,8.4,4.99,1.7,True,unstable,655
2025-03-27 01:07:42.154051352,BATT_2236,Li-ion,561,0.412,2.726,0.88,0.677,0.269,35.5,70.0,27.9,39.4,0.609,571,0.151,11.5,2.43,2.73,True,unstable,408
2025-03-27 09:53:28.669556520,BATT_2237,NMC 811,169,0.117,3.877,0.231,0.616,0.053,-14.9,-17.8,23.5,27.8,0.3,176,0.03,4.3,2.09,0.95,True,stable,836
2025-03-27 18:39:15.185061688,BATT_2238,NMC 811,878,0.184,3.684,1.348,0.473,0.204,-47.9,85.4,20.5,27.9,0.675,885,0.05,7.4,1.0,0.68,False,unstable,150
2025-03-28 03:25:01.700566856,BATT_2239,NMC 811,513,0.202,2.717,1.78,0.08,0.087,23.7,-35.2,27.4,23.0,0.649,525,0.074,-4.4,0.67,0.37,False,unstable,479
2025-03-28 12:10:48.216072024,BATT_2240,NMC 811,730,0.426,1.296,0.184,0.408,0.283,-67.3,52.4,25.5,22.3,0.292,746,0.329,-3.2,4.04,2.23,True,stable,277
2025-03-28 20:56:34.731577192,BATT_2241,Li-ion,166,0.06,4.619,0.31,0.482,0.312,56.5,-2.7,22.7,31.7,0.368,169,0.013,9.0,3.13,0.87,True,stable,829
2025-03-29 05:42:21.247082360,BATT_2242,NMC 811,364,0.4,4.256,1.798,0.183,0.069,-72.3,10.9,20.8,23.9,0.683,377,0.094,3.1,1.06,1.8,True,unstable,636
2025-03-29 14:28:07.762587528,BATT_2243,LiFePO4,106,0.179,3.932,0.989,0.306,0.41,-25.9,-76.7,23.0,26.9,0.568,110,0.046,3.9,1.63,1.15,True,stable,848
2025-03-29 23:13:54.278092704,BATT_2244,NMC 811,231,0.157,0.749,1.343,0.202,0.428,-39.4,62.3,21.6,35.8,0.658,240,0.21,14.2,4.18,0.49,True,unstable,764
2025-03-30 07:59:40.793597872,BATT_2245,NMC 811,131,0.293,2.496,1.825,0.203,0.076,80.7,-68.3,22.5,35.6,0.701,148,0.117,13.1,1.07,0.78,True,unstable,891
2025-03-30 16:45:27.309103040,BATT_2246,LiFePO4,879,0.187,3.405,1.267,0.473,0.114,60.4,47.4,29.9,26.3,0.618,891,0.055,-3.6,2.87,1.83,True,unstable,143
2025-03-31 01:31:13.824608208,BATT_2247,LiFePO4,316,0.399,2.098,1.513,0.836,0.102,10.6,-52.5,21.8,27.9,0.817,324,0.19,6.1,1.63,1.36,True,unstable,665
2025-03-31 10:17:00.340113376,BATT_2248,LiFePO4,195,0.397,2.506,0.279,0.532,0.24,-9.7,-29.6,20.6,37.0,0.35,202,0.158,16.4,3.71,3.69,True,stable,805
2025-03-31 19:02:46.855618544,BATT_2249,Li-ion,562,0.212,3.859,1.133,0.979,0.432,-27.9,78.8,28.1,33.8,0.848,566,0.055,5.7,3.0,2.45,True,unstable,401
2025-04-01 03:48:33.371123712,BATT_2250,Li-ion,513,0.387,1.766,0.54,0.278,0.14,-84.2,-32.7,27.5,26.1,0.319,513,0.219,-1.4,1.9,1.3,True,stable,502
2025-04-01 12:34:19.886628880,BATT_2251,LiFePO4,254,0.174,4.16,0.57,0.474,0.211,-73.0,19.8,23.4,23.6,0.418,259,0.042,0.2,3.79,2.74,True,stable,734
2025-04-01 21:20:06.402134048,BATT_2252,Li-ion,213,0.259,4.341,0.549,0.602,0.103,-80.5,-53.4,23.6,38.9,0.418,223,0.06,15.3,4.15,4.67,True,stable,788
2025-04-02 06:05:52.917639216,BATT_2253,NMC 811,875,0.423,1.132,1.72,0.865,0.247,68.7,-25.8,26.6,29.7,0.944,888,0.374,3.1,4.72,2.26,True,unstable,115
2025-04-02 14:51:39.433144384,BATT_2254,Li-ion,382,0.187,4.683,0.939,0.302,0.157,-32.1,-66.0,26.2,32.2,0.466,400,0.04,6.0,4.02,3.52,True,stable,644
2025-04-02 23:37:25.948649552,BATT_2255,NMC 811,946,0.109,4.707,0.172,0.29,0.301,-28.6,27.5,23.3,20.3,0.254,962,0.023,-3.0,3.6,1.85,True,stable,37
2025-04-03 08:23:12.464154720,BATT_2256,LiFePO4,297,0.113,2.018,0.331,0.288,0.227,-66.6,-10.8,28.2,21.7,0.282,304,0.056,-6.5,2.96,0.67,True,stable,697
2025-04-03 17:08:58.979659888,BATT_2257,LiFePO4,276,0.124,2.76,0.979,0.431,0.43,-87.4,-60.0,23.2,36.7,0.613,289,0.045,13.5,3.0,1.03,True,unstable,698
2025-04-04 01:54:45.495165056,BATT_2258,LiFePO4,734,0.234,2.175,1.28,0.447,0.059,-49.0,-74.1,25.0,23.2,0.595,748,0.108,-1.8,4.9,2.49,True,stable,246
2025-04-04 10:40:32.010670224,BATT_2259,LiFePO4,662,0.287,2.532,0.103,0.268,0.012,7.0,56.4,23.3,20.8,0.128,664,0.113,-2.5,2.32,1.69,True,stable,339
2025-04-04 19:26:18.526175392,BATT_2260,Li-ion,312,0.386,3.261,0.415,0.352,0.318,-72.1,-8.5,27.1,32.1,0.362,330,0.118,5.0,2.35,2.96,True,stable,707
2025-04-05 04:12:05.041680560,BATT_2261,NMC 811,472,0.111,2.299,0.333,0.554,0.407,-12.5,-63.5,21.6,38.0,0.431,482,0.048,16.4,4.07,1.04,True,stable,519
2025-04-05 12:57:51.557185728,BATT_2262,NMC 811,763,0.452,2.331,0.862,0.357,0.39,-32.8,-44.3,21.6,31.1,0.536,766,0.194,9.5,2.05,2.16,True,stable,250
2025-04-05 21:43:38.072690896,BATT_2263,NMC 811,634,0.466,1.104,0.695,0.694,0.138,-48.8,-49.7,24.4,24.7,0.509,635,0.422,0.3,2.34,1.2,True,stable,366
2025-04-06 06:29:24.588196064,BATT_2264,LiFePO4,586,0.392,4.139,1.424,0.949,0.027,-81.0,19.8,21.3,33.9,0.8,605,0.095,12.6,0.81,1.31,False,unstable,407
2025-04-06 15:15:11.103701240,BATT_2265,LiFePO4,635,0.188,2.832,1.964,0.841,0.117,-71.4,-5.8,28.0,31.1,0.974,651,0.066,3.1,0.76,0.4,False,unstable,374
2025-04-07 00:00:57.619206408,BATT_2266,Li-ion,673,0.158,1.742,1.556,0.967,0.287,-3.5,66.3,24.5,36.8,0.937,686,0.091,12.3,4.45,1.22,True,unstable,395
2025-04-07 08:46:44.134711576,BATT_2267,NMC 811,396,0.195,1.87,1.927,0.769,0.299,-79.9,80.4,23.5,21.5,0.998,398,0.104,-2.0,4.21,1.54,True,unstable,590
2025-04-07 17:32:30.650216744,BATT_2268,NMC 811,386,0.389,0.693,1.322,0.358,0.442,-26.5,9.6,22.7,20.9,0.707,387,0.561,-1.8,2.6,0.7,True,unstable,629
2025-04-08 02:18:17.165721912,BATT_2269,Li-ion,607,0.268,2.064,0.881,0.42,0.314,57.8,13.5,22.7,20.5,0.538,608,0.13,-2.2,3.76,2.08,True,stable,398
2025-04-08 11:04:03.681227080,BATT_2270,NMC 811,462,0.432,1.736,1.269,0.993,0.484,-10.8,-44.5,29.2,35.3,0.915,477,0.249,6.1,2.71,2.03,True,unstable,530
2025-04-08 19:49:50.196732248,BATT_2271,LiFePO4,102,0.087,3.42,1.804,0.079,0.262,13.9,-89.1,22.3,30.7,0.715,120,0.025,8.4,4.86,1.45,True,unstable,893
2025-04-09 04:35:36.712237416,BATT_2272,NMC 811,978,0.457,2.06,1.238,0.782,0.35,-45.3,21.2,20.8,29.2,0.79,982,0.222,8.4,4.76,4.48,True,unstable,0
2025-04-09 13:21:23.227742584,BATT_2273,NMC 811,440,0.209,2.312,1.8,0.849,0.302,18.0,-26.3,24.5,35.7,0.984,443,0.09,11.2,2.15,1.04,True,unstable,575
2025-04-09 22:07:09.743247752,BATT_2274,NMC 811,887,0.326,3.958,0.153,0.667,0.179,19.9,37.7,29.8,20.9,0.333,903,0.082,-8.9,1.27,1.64,True,stable,104
2025-04-10 06:52:56.258752920,BATT_2275,Li-ion,872,0.133,4.014,1.882,0.654,0.222,-52.6,88.2,23.5,38.5,0.919,891,0.033,15.0,1.3,0.69,True,unstable,101
2025-04-10 15:38:42.774258088,BATT_2276,NMC 811,755,0.067,2.309,0.496,0.924,0.432,5.5,20.7,24.8,32.8,0.617,758,0.029,8.0,4.74,0.73,True,unstable,252
2025-04-11 00:24:29.289763256,BATT_2277,LiFePO4,634,0.147,3.519,0.793,0.988,0.463,-46.9,61.7,27.2,29.9,0.748,643,0.042,2.7,3.51,1.82,True,unstable,357
2025-04-11 09:10:15.805268424,BATT_2278,LiFePO4,707,0.237,1.654,0.581,0.999,0.449,-89.8,4.9,24.3,24.0,0.676,717,0.143,-0.3,3.16,1.24,True,unstable,298
2025-04-11 17:56:02.320773592,BATT_2279,NMC 811,705,0.056,0.661,0.934,0.622,0.066,23.7,-74.7,26.1,27.7,0.541,724,0.085,1.6,2.82,0.1,True,stable,298
2025-04-12 02:41:48.836278760,BATT_2280,NMC 811,617,0.492,0.865,1.488,0.12,0.455,-43.8,4.6,25.2,36.9,0.688,619,0.569,11.7,2.18,0.93,True,unstable,393
2025-04-12 11:27:35.351783928,BATT_2281,Li-ion,161,0.135,1.122,0.843,0.094,0.284,9.9,33.5,28.6,32.9,0.407,172,0.12,4.3,2.98,0.45,True,stable,826
2025-04-12 20:13:21.867289096,BATT_2282,NMC 811,234,0.442,1.675,1.882,0.64,0.099,39.5,19.6,29.6,31.0,0.874,249,0.264,1.4,3.79,2.81,True,unstable,768
2025-04-13 04:59:08.382794264,BATT_2283,NMC 811,818,0.375,1.839,1.606,0.591,0.107,55.6,18.9,20.9,29.6,0.768,821,0.204,8.7,1.16,0.8,True,unstable,195
2025-04-13 13:44:54.898299432,BATT_2284,Li-ion,801,0.39,1.52,1.631,0.695,0.473,12.2,23.1,20.7,27.1,0.933,809,0.257,6.4,1.97,1.17,True,unstable,189
2025-04-13 22:30:41.413804608,BATT_2285,NMC 811,345,0.323,3.05,0.407,0.731,0.464,-30.2,-21.8,20.6,37.2,0.534,364,0.106,16.6,1.13,1.11,True,stable,661
2025-04-14 07:16:27.929309776,BATT_2286,LiFePO4,117,0.447,2.791,1.746,0.974,0.079,52.5,6.3,24.3,24.7,0.933,133,0.16,0.4,1.18,1.47,True,unstable,872
2025-04-14 16:02:14.444814944,BATT_2287,LiFePO4,396,0.333,2.442,1.966,0.465,0.192,70.8,-86.9,21.6,20.4,0.874,401,0.136,-1.2,1.24,1.01,True,unstable,630
2025-04-15 00:48:00.960320112,BATT_2288,Li-ion,401,0.157,1.6,0.9,0.064,0.361,-78.1,56.4,21.6,24.9,0.442,404,0.098,3.3,3.69,0.93,True,stable,582
2025-04-15 09:33:47.475825280,BATT_2289,LiFePO4,434,0.074,3.02,0.31,0.172,0.264,72.3,21.5,22.1,29.0,0.249,445,0.025,6.9,0.96,0.21,False,stable,570
2025-04-15 18:19:33.991330448,BATT_2290,LiFePO4,998,0.477,0.718,0.249,0.465,0.022,71.8,-69.6,25.4,30.8,0.245,1002,0.664,5.4,4.57,1.57,True,stable,0
2025-04-16 03:05:20.506835616,BATT_2291,LiFePO4,106,0.333,3.057,1.124,0.191,0.032,-83.8,-49.7,29.3,33.0,0.449,115,0.109,3.7,1.51,1.54,True,stable,907
2025-04-16 11:51:07.022340784,BATT_2292,Li-ion,590,0.129,4.825,1.169,0.596,0.069,68.5,68.4,21.8,38.7,0.611,598,0.027,16.9,0.56,0.35,False,unstable,403
2025-04-16 20:36:53.537845952,BATT_2293,Li-ion,194,0.054,4.151,1.45,0.691,0.499,81.8,78.0,22.4,26.1,0.88,198,0.013,3.7,2.64,0.59,True,unstable,811
2025-04-17 05:22:40.053351120,BATT_2294,Li-ion,100,0.191,3.229,1.648,0.319,0.089,25.1,38.4,23.8,30.2,0.685,116,0.059,6.4,3.18,1.96,True,unstable,878
2025-04-17 14:08:26.568856288,BATT_2295,LiFePO4,169,0.302,1.954,1.582,0.109,0.365,-2.4,-43.3,27.0,23.9,0.685,173,0.155,-3.1,4.83,2.85,True,unstable,815
2025-04-17 22:54:13.084361456,BATT_2296,Li-ion,931,0.188,4.688,0.658,0.562,0.472,50.0,13.0,27.6,27.3,0.564,945,0.04,-0.3,1.69,1.49,True,stable,41
2025-04-18 07:39:59.599866624,BATT_2297,LiFePO4,129,0.266,4.487,0.263,0.639,0.135,35.0,-69.5,21.7,30.6,0.346,148,0.059,8.9,0.87,1.04,False,stable,873
2025-04-18 16:25:46.115371792,BATT_2298,NMC 811,678,0.063,4.555,1.389,0.914,0.112,-24.6,-30.1,22.0,26.4,0.805,678,0.014,4.4,1.23,0.35,True,unstable,344
2025-04-19 01:11:32.630876960,BATT_2299,Li-ion,945,0.293,2.893,0.928,0.775,0.175,-49.0,-24.7,20.8,35.5,0.626,964,0.101,14.7,3.96,3.36,True,unstable,77
2025-04-19 09:57:19.146382128,BATT_2300,LiFePO4,406,0.296,3.523,0.188,0.935,0.269,-78.3,-61.3,28.0,36.2,0.464,414,0.084,8.2,3.9,4.07,True,stable,584
2025-04-19 18:43:05.661887296,BATT_2301,Li-ion,872,0.392,3.237,1.414,0.64,0.362,-74.7,-69.9,22.2,26.6,0.805,880,0.121,4.4,2.0,2.54,True,unstable,152
2025-04-20 03:28:52.177392464,BATT_2302,LiFePO4,728,0.443,4.231,0.193,0.788,0.411,5.9,-72.9,29.1,29.0,0.464,743,0.105,-0.1,1.58,2.96,True,stable,296
2025-04-20 12:14:38.692897632,BATT_2303,NMC 811,398,0.172,2.499,1.258,0.576,0.379,-51.9,61.0,20.6,20.5,0.738,400,0.069,-0.1,3.13,1.35,True,unstable,581
2025-04-20 21:00:25.208402800,BATT_2304,NMC 811,219,0.486,3.365,0.447,0.498,0.34,48.8,-22.5,21.8,31.5,0.428,226,0.144,9.7,1.36,2.22,True,stable,768
2025-04-21 05:46:11.723907968,BATT_2305,Li-ion,378,0.13,3.709,0.663,0.201,0.336,22.9,63.8,22.4,20.3,0.4,378,0.035,-2.1,1.63,0.79,True,stable,606
2025-04-21 14:31:58.239413136,BATT_2306,Li-ion,254,0.265,0.603,0.562,0.751,0.11,54.2,-78.0,23.0,33.6,0.474,254,0.439,10.6,4.99,0.8,True,stable,761
2025-04-21 23:17:44.754918304,BATT_2307,Li-ion,999,0.401,4.593,0.307,0.518,0.099,-12.7,-1.1,20.3,39.2,0.308,1014,0.087,18.9,2.88,5.3,True,stable,11
2025-04-22 08:03:31.270423472,BATT_2308,Li-ion,936,0.443,4.332,1.126,0.835,0.092,-23.7,-57.8,21.4,38.8,0.684,941,0.102,17.4,4.98,9.56,True,unstable,35
2025-04-22 16:49:17.785928640,BATT_2309,LiFePO4,303,0.099,4.372,1.709,0.08,0.022,27.1,0.7,24.9,26.8,0.604,309,0.023,1.9,2.79,1.21,True,unstable,680
2025-04-23 01:35:04.301433808,BATT_2310,NMC 811,946,0.069,1.614,1.814,0.688,0.398,-7.3,-56.3,29.7,33.7,0.967,963,0.043,4.0,0.93,0.1,False,unstable,46
